section_id,s_node,e_node,length
29907,17356,33459,189.01754596204128
29908,17360,17359,118.00388446174772
29909,17359,17631,287.41994061654805
29910,17631,17358,358.76890681333987
29911,4315,21698,99.43905314723274
29912,21698,4315,99.43905314723276
29913,7151,7150,205.4713818923625
29914,21699,21697,30.69758993074202
29915,7142,7141,30.9486708087558
29916,32364,7141,42.66714766288995
29917,7141,7148,178.66812413749471
29918,7148,7152,161.79947315947592
29919,7152,7144,243.3509786331007
29920,7144,7160,283.51816117844294
29921,7160,7153,65.73978178850265
29922,1144,1148,714.7829001786306
29923,19336,18680,125.0910509541584
29924,1813,3151,455.413132708744
29925,3151,2887,413.3266911812836
29926,1145,31666,587.4573153377016
29927,736,4767,152.59541210034615
29928,18757,18754,319.67923818462424
29929,18754,19455,544.0190659464761
29930,215,22796,1774.266070691442
29931,1808,34552,577.4431519425198
29932,1814,23126,238.1388629913447
29933,1146,1191,638.9773394176184
29934,3974,3966,121.6665165082091
29935,3966,3967,417.0740228800313
29936,3967,6812,472.3310577390149
29937,6812,6804,988.123571914436
29938,21703,3647,5.257354224671097
29939,21710,21711,106.88885413398998
29940,21711,21710,106.88885413398998
29941,19999,21715,92.75011843012824
29942,21715,21708,176.85846867544197
29943,13650,21718,100.71958210459206
29944,21718,13650,100.71958210459206
29945,21718,21707,57.39847610878434
29946,21707,21718,57.39847610878434
29947,13651,21705,85.39486462099059
29948,21705,13651,85.39486462099059
29949,21705,21716,107.85481033681788
29950,21716,21705,107.85481033681788
29951,21716,21713,75.10264144311934
29952,21713,21716,75.10264144311934
29953,21718,21717,222.0768498214223
29954,21717,21718,222.0768498214223
29955,21716,21710,86.94878361108519
29956,21710,21716,86.94878361108519
29957,21710,21706,105.59508282798495
29958,21706,21710,105.59508282798495
29959,21719,21712,60.268182856266094
29960,21712,21714,273.1670947085549
29961,21709,21712,8.253039566331541
29962,21712,21709,8.253039566331541
29963,21715,21711,76.12889429256566
29964,21711,21715,76.12889429256566
29965,21711,21705,74.23668875746446
29966,21705,21711,74.23668875746446
29967,21717,21715,8.68852462520052
29968,21715,21717,8.68852462520052
29969,9215,9218,38.91965662725699
29970,7184,7179,100.95163647857594
29971,7179,6572,133.77980167912224
29972,6572,6571,8.780136546127972
29973,6571,7189,140.48776635853994
29974,7189,14809,89.74817677225194
29975,14809,14810,8.44933087997365
29976,10575,10576,30.217758073016576
29977,21722,10578,138.32118051948171
29978,10578,21722,138.32118051948171
29979,10579,21720,23.76540072134918
29980,21720,10579,23.76540072134918
29981,21720,10580,38.41662323647968
29982,10580,21720,38.41662323647968
29983,10580,29951,77.3089291586403
29984,29951,10580,77.3089291586403
29985,29951,10581,33.95733930515236
29986,10581,29951,33.95733930515236
29987,10581,10582,39.35872310903167
29988,10582,10581,39.35872310903167
29989,10582,10928,96.66025745068798
29990,10928,10582,96.66025745068796
29991,10928,10926,24.17370711271556
29992,10926,10928,24.17370711271556
29993,10926,10583,237.3241086183087
29994,10583,10926,237.3241086183087
29995,10583,10923,116.99005152366618
29996,10923,10583,116.99005152366615
29997,10923,10584,179.33033093389346
29998,10584,10923,179.33033093389346
29999,10584,10585,117.99266738278888
30000,10585,10584,117.99266738278888
30001,10585,10919,39.76411006553813
30002,10919,10585,39.76411006553814
30003,10919,10921,24.219627101605884
30004,10921,10919,24.219627101605884
30005,10921,10586,349.8667310402304
30006,10586,10921,349.8667310402305
30007,10586,10587,164.39804454378836
30008,10587,10586,164.39804454378833
30009,21723,10579,33.44132585319338
30010,10579,21723,33.44132585319338
30011,21341,21720,30.36401290669716
30012,21721,10934,11.518793629462865
30013,10934,21721,11.518793629462865
30014,21721,21722,13.516000895602776
30015,21722,21721,13.516000895602776
30016,21341,10579,43.55083508725739
30017,21725,21738,37.64275656469435
30018,21729,21735,10.871422950708975
30019,21739,4672,12.678598966334311
30020,4669,4671,15.080974817985211
30021,21731,21736,8.606097318620009
30022,21727,21730,9.792006371728784
30023,21734,21737,11.019680413176788
30024,21726,21732,10.596283296279768
30025,2341,21734,234.94410863148656
30026,21734,21732,147.74135101374182
30027,21732,23930,160.11958151396954
30028,23930,29191,31.99539557864139
30029,29191,20843,90.24270313303607
30030,18717,18718,43.417990051359546
30031,13496,13506,190.91928016475728
30032,13506,13496,190.9192801647573
30033,9945,9964,69.4383584768166
30034,9964,9945,69.4383584768166
30035,28005,2190,30.379430752647192
30036,2190,28005,30.37943075264719
30037,2189,2187,14.82499825075728
30038,9988,9990,124.6916012035672
30039,9990,9988,124.6916012035672
30040,1425,1426,42.18280392237403
30041,1426,1425,42.18280392237402
30042,21741,19348,31.309461509544764
30043,26461,15321,177.70367376778316
30044,15321,26461,177.70367376778316
30045,10463,10464,786.0879715846633
30046,10464,10463,786.0879715846635
30047,10464,27521,172.37881458335505
30048,27521,10464,172.37881458335505
30049,1360,1361,56.92919736233208
30050,1361,1360,56.92919736233208
30051,19348,18709,269.2680162195631
30052,2632,19073,338.60142535665227
30053,18730,18731,32.86570025749037
30054,18731,18730,32.86570025749037
30055,21400,1784,76.57560165357836
30056,19342,20568,293.322311068628
30057,20568,19342,293.3223110686279
30058,21749,21743,257.8584876090029
30059,21743,21749,257.8584876090029
30060,20565,21752,254.4426093956725
30061,21752,20565,254.4426093956725
30062,21752,21755,173.7975763298782
30063,21755,21752,173.7975763298782
30064,21755,21756,218.1351189266744
30065,21756,21755,218.1351189266744
30066,21751,21744,81.02542547547648
30067,21744,21751,81.02542547547648
30068,21753,21743,49.64650048323394
30069,21743,21753,49.64650048323394
30070,21743,21751,153.95226139998212
30071,21751,21743,153.9522613999821
30072,21746,21752,68.05083607804106
30073,21752,21746,68.05083607804106
30074,21750,21754,124.94531218515098
30075,21754,21750,124.94531218515098
30076,21754,13513,220.5289439191003
30077,13513,21754,220.5289439191003
30078,1592,1593,63.69089516677512
30079,3606,4163,146.0106331335405
30080,4163,3606,146.0106331335405
30081,28652,7313,6.348637466478355
30082,7313,6676,62.0063402189338
30083,6676,28648,24.9166380146392
30084,7309,12540,70.34017790883496
30085,6666,7308,57.10267014266534
30086,6677,12540,73.41291989473609
30087,12540,26447,44.74810883657058
30088,7391,7416,33.928918715465365
30089,7416,7394,62.481798177502725
30090,7394,1798,57.72561495011311
30091,21760,21758,30.22457919432148
30092,8619,7956,55.15000871487239
30093,7956,8619,55.15000871487239
30094,21759,21761,299.8109588615861
30095,2510,2509,61.21813897259903
30096,31590,21556,21.859646305356616
30097,3951,3952,167.8609694649955
30098,7483,7473,47.54435028345656
30099,7473,7483,47.54435028345656
30100,7473,235,6.618088166775399
30101,235,7473,6.618088166775399
30102,21764,21762,41.75040290295068
30103,21762,21764,4.464174255716731
30104,27127,32981,299.22791485549914
30105,32981,27127,299.2279148554991
30106,20210,31394,219.0181741129427
30107,20208,21767,65.48852144577701
30108,21766,21768,150.27586862029708
30109,21769,21765,76.69750828907912
30110,21768,18713,873.5300053621738
30111,18713,18720,232.5074125520605
30112,18720,30662,90.01356034369093
30113,21765,105,85.24035944430005
30114,105,22788,760.0035964064979
30115,21779,21777,181.45168036462024
30116,9958,21772,53.8347326617332
30117,21770,9961,63.83983598469543
30118,21772,21774,15.681231683654309
30119,21774,21776,54.22513457668829
30120,21775,28471,25.208042789053124
30121,28471,21775,25.208042789053124
30122,28471,21782,12.948420166072427
30123,21782,28471,12.948420166072427
30124,21782,21780,6.466736431442159
30125,21780,21782,6.466736431442159
30126,21780,21775,6.157380139215571
30127,21775,21780,6.157380139215571
30128,21777,21773,219.74879463933863
30129,21783,21770,14.111170842861656
30130,13443,21771,53.36210317726874
30131,21771,13443,53.36210317726875
30132,21781,13418,50.63832614132774
30133,21786,21788,108.51125051853452
30134,21788,21786,108.51125051853452
30135,21784,21785,57.482891053369286
30136,21785,21784,57.482891053369286
30137,21787,7379,45.30381114469469
30138,7379,21787,45.30381114469469
30139,20518,21783,23.97680924901657
30140,3152,3153,116.55505901221656
30141,3153,3154,398.4539517621155
30142,11674,11675,22.316671693704023
30143,11675,762,83.94679563654768
30144,21791,21802,97.08393444849445
30145,21790,21794,102.72855460654124
30146,11812,11806,98.86225149851444
30147,11806,11812,98.86225149851444
30148,21801,21797,127.69752148240906
30149,21793,21796,26.96376519238243
30150,11815,23372,77.00383917741925
30151,23372,11815,77.00383917741925
30152,21798,11854,25.842296236958845
30153,11854,21798,25.842296236958845
30154,11808,21792,47.48273400034888
30155,21792,11808,47.48273400034888
30156,21799,21789,127.76476450226178
30157,21794,11830,51.53402653046591
30158,11830,21794,51.53402653046591
30159,21800,11815,56.29185215970222
30160,11815,21800,56.29185215970222
30161,1522,1519,35.18388283353432
30162,14430,21804,16.611521313245923
30163,14413,14415,43.50882778080236
30164,24504,696,126.0698235688694
30165,3485,24485,123.88555545927667
30166,21350,3485,129.61485311682682
30167,696,21353,130.93948109034744
30168,18352,34306,38.66642446177955
30169,34306,18351,87.90639178486114
30170,21806,21812,38.38431024372073
30171,21812,21806,38.38431024372073
30172,21813,21808,35.41291480622634
30173,21808,21813,35.41291480622634
30174,21808,21807,16.91958124819659
30175,21807,21808,16.91958124819659
30176,21807,21809,29.335938476643467
30177,21809,21807,29.335938476643467
30178,21808,24797,38.63599733752017
30179,24797,21808,38.63599733752017
30180,21810,21812,69.831744651843
30181,21812,21810,69.831744651843
30182,21812,21811,178.52807572943618
30183,21811,21812,178.52807572943618
30184,18564,28312,19.67015915118744
30185,28312,18579,152.51121155072187
30186,18579,18578,184.98710822498117
30187,18575,21197,49.70173579565952
30188,21197,18575,49.70173579565952
30189,21814,18574,116.93061526359784
30190,18574,21814,116.93061526359784
30191,18574,18575,60.26190354976621
30192,18575,18574,60.2619035497662
30193,4510,4509,58.24140269109407
30194,4509,4510,58.24140269109408
30195,21817,28475,67.17970824638343
30196,4510,23568,283.4123942338706
30197,4509,21817,231.02157569545997
30198,21817,4509,231.02157569545997
30199,21821,4609,22.624937409630927
30200,4609,21821,22.624937409630927
30201,4609,4593,207.7436674119145
30202,4593,4609,207.7436674119145
30203,4589,21816,58.29413388016533
30204,33149,21819,8.860527502795874
30205,21821,21818,47.3770134673545
30206,4584,4585,43.64480188458904
30207,4508,4504,155.31123320153995
30208,4504,4508,155.31123320153995
30209,21816,4584,48.55180189082248
30210,21822,34148,78.95064083231217
30211,34148,21822,78.95064083231217
30212,34148,21828,20.83022968839048
30213,21828,34148,20.83022968839048
30214,9796,9797,158.62363368430448
30215,9797,9796,158.62363368430448
30216,10129,31103,136.51220136735864
30217,31103,10129,136.5122013673586
30218,21824,21826,29.044838122268988
30219,9795,9796,57.5592325368704
30220,21829,21825,52.65291076501622
30221,21825,21829,52.65291076501622
30222,21093,9795,137.1824942430596
30223,9947,21823,103.91040152371052
30224,21823,9947,103.91040152371052
30225,14467,21824,50.60608458611558
30226,9794,21827,48.71617391850391
30227,21827,9794,48.71617391850391
30228,14469,14468,82.3157400894316
30229,21832,21830,164.41230365018382
30230,21830,21833,100.43338550907224
30231,21833,21831,94.37302865038863
30232,19975,9860,143.75436045587182
30233,21513,19975,22.641862478646512
30234,21852,21842,160.57872997961266
30235,21844,9142,125.76003570242968
30236,9142,21844,125.76003570242968
30237,22569,21841,502.7063041006177
30238,21835,21849,272.6167978908673
30239,21853,2489,30.410548534290097
30240,21841,21851,19.57386389657125
30241,21851,21841,19.57386389657125
30242,21851,21835,20.20651865179191
30243,21835,21851,20.20651865179191
30244,18383,8499,189.17171211989896
30245,8499,18383,189.17171211989896
30246,8499,8500,278.0184511039309
30247,8500,8499,278.0184511039309
30248,8500,8501,160.3088009671534
30249,8501,8500,160.30880096715342
30250,21845,2481,45.13809387762802
30251,21854,21836,12.026627929079254
30252,21836,21854,12.026627929079254
30253,21843,31048,20.799233807961443
30254,21844,21840,124.99939335753004
30255,2695,22905,96.54566014747236
30256,22905,2690,52.12374284872006
30257,2690,30885,192.67983576769828
30258,30885,9100,125.8668138845648
30259,2480,28400,31.046855852614897
30260,2477,21846,27.008031471174803
30261,26651,21839,351.3434415108426
30262,21848,22557,516.3759869504125
30263,21838,21844,122.7260315282394
30264,119,19965,23.574164870247365
30265,19965,119,23.574164870247365
30266,5188,21859,63.245910496949854
30267,21859,5188,63.245910496949854
30268,5188,14770,102.58537262004296
30269,14770,5188,102.58537262004296
30270,14770,14762,106.51398616958969
30271,14762,14770,106.51398616958969
30272,21855,21858,17.993727457947955
30273,21860,21856,23.511155185302883
30274,21861,11177,7.6039616696441215
30275,9481,9480,35.6601653439732
30276,1289,3111,21.03804728891875
30277,11571,21872,157.5587457678886
30278,18311,21865,11.317514711408135
30279,18260,826,35.79909606183331
30280,11419,815,97.10019735742748
30281,804,21872,138.63750396492563
30282,21876,21877,156.19608520910293
30283,21877,21875,30.32730864429478
30284,21878,21874,32.22313192830538
30285,21874,11180,143.40782858368206
30286,21874,21877,9.727051709946531
30287,21877,30943,108.17850654438074
30288,21881,21883,12.158305587732782
30289,21883,21881,12.158305587732782
30290,9765,9760,191.17716785880447
30291,9771,9787,100.24608342045728
30292,9787,9771,100.24608342045728
30293,18239,18240,19.00820531109085
30294,18240,18239,19.00820531109085
30295,17588,17578,50.69861623447073
30296,17578,17588,50.69861623447073
30297,17589,17585,128.8705225630287
30298,17585,17580,142.10104662810605
30299,17580,17581,48.5165499284431
30300,12312,12309,22.21573034450596
30301,11977,21909,25.12616315465741
30302,21900,21905,22.74560023196049
30303,21906,32980,75.81125995723863
30304,32980,21906,75.81125995723863
30305,21909,11979,44.85788078877134
30306,11979,21909,44.85788078877134
30307,11979,5041,64.1342412184784
30308,5041,11979,64.1342412184784
30309,25780,12426,5.646360739786691
30310,12426,25780,5.646360739786691
30311,12426,12427,31.61032190284975
30312,12427,12426,31.61032190284975
30313,23231,21898,22.983180034639624
30314,21919,21899,20.87550370151739
30315,21908,12737,11.482342524804531
30316,12323,746,61.64132584309751
30317,12711,21916,20.258779861571146
30318,21916,12711,20.258779861571146
30319,21920,27212,11.385859056222294
30320,12384,21904,18.646545282526663
30321,12310,21913,27.00446439364809
30322,21903,12431,80.03448767096974
30323,12431,21903,80.03448767096974
30324,12431,12432,80.963113189013
30325,12432,12431,80.963113189013
30326,21902,20193,87.6281165055986
30327,20193,12433,83.24291037670396
30328,21907,21903,26.77933231702516
30329,21903,11978,17.996401700709974
30330,21911,21897,24.680191513042253
30331,854,12736,57.39637421365868
30332,18070,18071,117.4039493249112
30333,21915,21912,57.61526180237297
30334,12390,30549,47.268934387543815
30335,30549,22079,13.97774956668184
30336,21937,21928,15.05708619033854
30337,21928,24418,49.60388452712513
30338,24418,24419,4.74514723106358
30339,21933,21929,32.38372384819677
30340,21934,21936,69.12996072923701
30341,21936,21934,69.12996072923701
30342,21933,5264,28.997210401946678
30343,8170,8177,120.85807532332268
30344,8177,8170,120.85807532332268
30345,8177,8315,48.69984714946921
30346,8315,8177,48.69984714946921
30347,8315,8276,29.64907937683612
30348,8276,8315,29.64907937683612
30349,8276,8320,105.35000946641938
30350,8320,8276,105.35000946641938
30351,8320,27838,66.38085928706002
30352,27838,8320,66.38085928706002
30353,27838,31751,30.82010044796188
30354,31751,27838,30.82010044796188
30355,21926,28012,53.94247076340459
30356,21940,21939,12.52517442307998
30357,12379,21945,168.1203377655439
30358,21945,12379,168.12033776554392
30359,2900,2905,58.65416708668495
30360,2905,2900,58.65416708668495
30361,21951,21950,13.78203998046976
30362,21950,21951,13.78203998046976
30363,11592,21952,13.445703214738057
30364,21953,11592,12.853613026675037
30365,21954,21955,9.8674960017974
30366,11407,11406,129.30398367052467
30367,11729,21966,50.564143888759816
30368,21963,21967,46.19878972222595
30369,21974,21979,85.49996779256202
30370,21979,21974,84.35983970985596
30371,7554,7574,24.48983646059987
30372,21983,21976,45.83232161415966
30373,21976,21983,45.83232161415966
30374,21976,26947,12.58765563531339
30375,26947,21976,12.58765563531339
30376,26947,26946,7.723120156435326
30377,26946,26947,7.723120156435326
30378,26946,26945,16.215028519563393
30379,26945,26946,16.215028519563393
30380,7592,7706,41.0038213792827
30381,7706,7592,41.0038213792827
30382,7706,25978,14.993996904589206
30383,25978,7706,14.993996904589206
30384,7574,21980,9.658489695075671
30385,21980,7554,15.642620953488542
30386,21978,21972,95.89403563925514
30387,21972,21978,95.89403563925514
30388,7582,7574,31.826670549477825
30389,21982,30994,6.981092717221577
30390,30994,21982,6.981092717221577
30391,30994,21973,10.472053170219834
30392,21973,30994,10.472053170219834
30393,21973,21982,17.444721954312307
30394,21982,21973,17.444721954312307
30395,6500,7585,63.12864683948023
30396,7590,21978,40.08922032754195
30397,21978,7590,40.08922032754195
30398,21978,26948,28.516867589220524
30399,26948,21978,28.516867589220524
30400,24254,5261,143.91358152400255
30401,8217,21989,77.27531771167797
30402,21989,8217,77.27531771167797
30403,21990,5260,83.19398742194547
30404,5260,21990,83.19398742194547
30405,5260,33544,114.53320391333529
30406,33544,5260,114.53320391333529
30407,33544,5259,142.14453106437094
30408,5259,33544,142.14453106437094
30409,5259,23381,41.68639538790072
30410,23381,5259,41.68639538790072
30411,2121,9145,128.82780651582894
30412,9145,2121,128.82780651582894
30413,5319,20168,13.640957023229776
30414,20168,5319,13.640957023229776
30415,20168,12895,140.16806756688317
30416,12895,20168,140.16806756688317
30417,21992,21993,11.322641747292568
30418,21993,21992,11.322641747292568
30419,21896,21992,9.320541577358496
30420,21992,21896,9.320541577358496
30421,12892,21994,187.6618736089
30422,21994,12892,187.66187360889995
30423,12884,29478,113.84473468792952
30424,29478,12893,69.72105875538223
30425,12884,21995,202.87893246621823
30426,12889,27770,137.08256559549991
30427,12863,12882,166.1696671920368
30428,21997,21996,19.180529926927413
30429,21999,21998,29.42440264429375
30430,13867,22003,129.44678494485424
30431,22003,13867,129.44678494485427
30432,13889,13890,116.55618721895578
30433,13890,13889,116.5561872189558
30434,22009,34553,119.92257455817564
30435,34553,22009,119.92257455817564
30436,34554,22008,177.908609570386
30437,22008,34554,177.90860957038606
30438,3180,27732,13.100661210542794
30439,20692,3548,57.37666248865276
30440,3176,3177,84.15011025000919
30441,3177,3176,84.15011025000918
30442,22013,24690,67.95678531495071
30443,24690,24676,249.12905507708325
30444,24676,1905,10.280475730879411
30445,1905,24678,13.60803793842172
30446,24678,24677,4.727996442504727
30447,24677,24995,138.89622955230143
30448,24995,3539,160.94051772408724
30449,22014,370,99.72868570852998
30450,28545,1900,0.7914149031626071
30451,1900,28545,0.7914149031626071
30452,1900,1903,112.63318196966782
30453,338,6202,38.94889694711355
30454,22017,20357,89.10068567307069
30455,22019,22023,31.5469286046824
30456,22023,22019,31.5469286046824
30457,22023,22021,71.0381751950107
30458,22021,22023,71.0381751950107
30459,22026,26109,41.84608642205313
30460,4546,16629,71.92073802399021
30461,5498,22027,54.60870397904986
30462,22028,978,38.52775640272384
30463,5498,22028,57.74598931734919
30464,894,895,24.001364367370957
30465,16629,6389,13.31193600818418
30466,30719,22030,73.8735797849084
30467,22030,30719,73.8735797849084
30468,22030,22029,188.64874208392573
30469,22029,22030,188.6487420839257
30470,12390,29021,78.64145953336337
30471,29021,12391,73.66899470075207
30472,12391,12399,92.60609089515498
30473,12399,12391,92.60609089515498
30474,12398,22460,295.05618899280387
30475,22460,12398,295.05618899280387
30476,22460,22461,131.87902604685473
30477,22461,22460,131.87902604685473
30478,22034,22032,823.9373840970757
30479,22032,22034,823.9373840970756
30480,23030,22033,54.89936543026271
30481,22033,23030,54.89936543026271
30482,22036,24425,178.21223645069233
30483,24425,22036,178.21223645069233
30484,22036,24267,41.13658742540637
30485,22041,22039,45.96622128355074
30486,22040,26298,17.79159135653286
30487,12313,31056,28.042532343072217
30488,22043,12392,98.86147265433593
30489,21944,25183,60.11606906227371
30490,25183,1461,78.36094102099976
30491,21945,21943,20.589110680265318
30492,21943,21945,20.589110680265318
30493,21943,21944,100.22158415969731
30494,21944,21943,100.22158415969731
30495,22044,21444,100.58570580708025
30496,22063,22071,11.530672357590625
30497,22065,22064,11.03273527823612
30498,22049,19542,7.924632654654526
30499,22047,22062,8.499810541511016
30500,22056,22050,9.391985967321654
30501,33055,33012,26.21232587404644
30502,33012,33011,38.35780607634408
30503,33011,22051,15.760571854908656
30504,22051,33055,15.729196228221324
30505,19551,22058,14.65630230640265
30506,22061,22054,14.490361791886018
30507,22052,22066,7.836216870966098
30508,12387,28011,53.09001866870423
30509,28011,22074,77.41349014627463
30510,21953,21952,9.082584227093752
30511,2981,3138,91.5385419049282
30512,3138,3879,12.894016742458376
30513,19043,19044,207.5089475392831
30514,19044,19043,207.5089475392831
30515,5106,5107,77.74167077833634
30516,18535,18534,36.39204862798768
30517,22078,22077,53.26660008951218
30518,22878,22081,153.26407778683634
30519,21229,21230,185.65016004846
30520,21230,22873,224.00376312144368
30521,21032,20978,248.224871289483
30522,22101,22094,101.1008740693354
30523,22094,22101,101.1008740693354
30524,23494,21020,128.85455440181403
30525,21020,23494,128.85455440181403
30526,23488,22092,101.09871624986611
30527,22090,22100,12.622473289448331
30528,20993,20979,70.06383715921467
30529,20979,22083,88.60026619471759
30530,22083,21000,149.95580984891447
30531,21000,29135,58.33751059129391
30532,22097,22104,190.5015421438049
30533,22104,22097,190.50154214380493
30534,22104,22084,56.879782093037946
30535,22084,22104,56.879782093037946
30536,22083,22104,79.86884752500575
30537,22104,22083,79.86884752500575
30538,22102,22088,14.19995549755546
30539,22086,22096,13.727021364322002
30540,22089,20956,38.95064122619991
30541,21000,22085,126.62817533410656
30542,22085,21000,126.62817533410656
30543,34555,22181,9.102203755551864
30544,22181,34555,9.102203755551864
30545,22181,22180,77.86885907592281
30546,22180,22181,77.86885907592281
30547,22180,22093,267.46581397809166
30548,22093,22180,267.46581397809166
30549,22099,22091,13.358165233900896
30550,21026,22099,228.93217605507212
30551,22099,23492,8.100803926739054
30552,23492,22096,8.754453951515709
30553,22096,22102,220.3889933806304
30554,22102,22100,19.674907824217264
30555,22100,20882,44.01313361831125
30556,20882,20977,66.99089101688534
30557,20995,23489,102.89006769462672
30558,22111,22118,5.8294217581855285
30559,22118,22111,5.8294217581855285
30560,22118,22107,119.10507409470225
30561,22107,22118,119.10507409470225
30562,20985,22114,48.9527567809574
30563,22114,20985,48.9527567809574
30564,22114,22119,140.63401681018263
30565,22119,22114,140.63401681018263
30566,22114,22120,76.52940002335394
30567,22120,22114,76.52940002335394
30568,22108,22117,107.65277463626376
30569,22117,22108,107.65277463626376
30570,22109,22121,130.77479742486133
30571,22121,22109,130.77479742486136
30572,22105,22113,74.34200649330343
30573,22113,22105,74.34200649330343
30574,20982,22106,78.91551100772797
30575,22106,20982,78.91551100772797
30576,22124,22110,81.11293838965152
30577,22110,22124,81.11293838965152
30578,22125,22112,94.27190111245912
30579,22112,22125,94.27190111245912
30580,20983,22123,80.38434072620468
30581,22123,20983,80.38434072620468
30582,22115,22122,93.97319742608666
30583,22122,22115,93.97319742608666
30584,21010,21007,30.19423862080204
30585,22128,32054,267.41919061658314
30586,32054,22128,267.4191906165832
30587,32054,22127,1138.5058862832775
30588,22127,32054,1138.5058862832775
30589,12396,825,119.18512705533404
30590,824,18259,22.861996423112
30591,18259,824,22.861996423112
30592,12396,12398,145.85206156438318
30593,12395,12396,113.75717969247438
30594,12399,824,108.00750118605376
30595,824,12399,108.00750118605376
30596,22035,12395,162.80806806480695
30597,12395,12392,127.14497355460225
30598,12393,12395,168.09219109453522
30599,22130,12405,74.57968486632313
30600,12405,22130,74.57968486632313
30601,12405,12404,92.439063911495
30602,12404,12405,92.439063911495
30603,11592,24430,38.95657872506911
30604,24430,11592,38.95657872506911
30605,12319,12317,30.435395713738664
30606,31189,12349,170.9398609729187
30607,12349,31189,170.9398609729187
30608,22131,22137,525.6788157384133
30609,22137,22131,525.6788157384132
30610,22137,22132,314.7776796169623
30611,22132,22137,314.7776796169624
30612,22132,22133,860.8179223673297
30613,22133,22132,860.8179223673296
30614,22133,22134,20.99846364019671
30615,22134,22133,20.99846364019671
30616,22133,22135,113.49540400675332
30617,22135,22133,113.49540400675332
30618,22136,22137,471.6961182324969
30619,22137,22136,471.6961182324969
30620,22132,22138,128.6195314485427
30621,22138,22132,128.6195314485427
30622,22175,20951,28.19502857658344
30623,22158,22165,20.158422562276293
30624,20936,22169,51.23920038601734
30625,20955,22156,123.4305895850202
30626,22156,20955,123.43058958502016
30627,22160,22149,121.23064719129567
30628,22149,22160,121.23064719129567
30629,22143,22150,202.7542704374617
30630,22150,22143,202.75427043746168
30631,22150,30618,159.1054664641938
30632,30618,22150,159.1054664641938
30633,30618,22158,51.47198006105589
30634,22158,30618,51.47198006105589
30635,22144,21009,112.22868018319636
30636,22145,22151,120.3709714345134
30637,22151,22145,120.3709714345134
30638,9227,28162,53.27695550319216
30639,28162,9227,53.27695550319216
30640,28162,20873,933.3347695687472
30641,20873,28162,933.334769568747
30642,22152,22172,162.08566859652137
30643,22172,22152,162.0856685965214
30644,20946,9227,34.30657157522008
30645,22154,22156,19.18874408277523
30646,22156,22154,19.188744082775237
30647,22156,22147,118.35556225479492
30648,22147,22156,118.35556225479492
30649,20954,22175,37.42996453329614
30650,22150,22162,107.61771569512996
30651,22162,22150,107.61771569513
30652,22155,22157,81.75071943033944
30653,22157,22155,81.75071943033944
30654,22148,22163,98.41122305867935
30655,22163,22148,98.41122305867935
30656,22141,22154,55.01771546867325
30657,22154,22141,6.362476954126063
30658,31775,22174,130.30470781848163
30659,22174,31775,130.30470781848163
30660,22159,22168,67.63222935964392
30661,22168,22159,67.63222935964392
30662,22164,22140,41.48273744114216
30663,22153,22173,153.99224389667518
30664,22173,22153,153.99224389667518
30665,22166,22146,83.55801348505165
30666,22146,22166,34.90144155188189
30667,22167,22139,133.41012912448247
30668,22139,22167,133.41012912448247
30669,22161,22157,112.40501704611422
30670,22157,22161,112.4050170461142
30671,20943,22170,143.67639649837326
30672,22170,20943,143.67639649837326
30673,22171,22176,31.59218930219529
30674,20941,22158,30.56515768644486
30675,22181,29460,32.54719466458949
30676,29460,22181,32.54719466458949
30677,29460,22177,131.31195035720327
30678,22177,29460,131.31195035720324
30679,22183,22178,59.89016021443426
30680,22178,22183,59.89016021443426
30681,22180,32457,71.92473052709184
30682,32457,22180,71.92473052709184
30683,22098,22179,252.57859609673704
30684,22187,22185,14.08173153195458
30685,22185,22187,14.08173153195458
30686,20948,20949,33.95361223896985
30687,22185,34556,12.909700060075656
30688,34556,22185,12.909700060075656
30689,22186,22187,16.308961189805284
30690,22187,22186,16.308961189805284
30691,20947,20948,89.32806371352845
30692,34557,22186,147.72498089367457
30693,22186,34557,147.72498089367457
30694,22196,31408,46.64896385164135
30695,31408,22196,46.64896385164136
30696,15332,15333,33.059107328058694
30697,15333,15332,33.059107328058694
30698,15442,22188,35.70577449995243
30699,22188,15440,38.75948368536984
30700,15332,1214,241.43104422018217
30701,1389,1390,28.956060204019757
30702,22190,1383,15.824874806394892
30703,21192,10619,25.32731570313034
30704,1387,22196,46.75453914084687
30705,19509,1246,66.5591364774966
30706,1390,22921,64.58821983554371
30707,22921,1390,64.58821983554371
30708,1382,22192,37.40660246121007
30709,15591,22198,12.32447513641859
30710,22198,15591,12.32447513641859
30711,22211,1242,54.66178735125014
30712,22202,22204,16.190742920430555
30713,22204,22202,16.190742920430555
30714,9204,30285,203.49111403403563
30715,30285,9204,203.4911140340357
30716,22208,22203,600.7615880718382
30717,22203,22208,600.7615880718381
30718,22203,22200,6.794618305203503
30719,22200,22203,6.794618305203503
30720,1250,1239,114.6869628163416
30721,22204,22199,12.985226730836404
30722,22199,22204,12.985226730836404
30723,1239,24545,757.79639324467
30724,22199,22201,304.4973342742267
30725,22201,22199,304.4973342742267
30726,22203,22207,652.3179827010491
30727,22207,22203,652.3179827010491
30728,22207,22205,12.732451909091248
30729,22205,22207,12.732451909091248
30730,1238,22211,116.05997528256124
